DATE,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,chl,phy,ph,Celsius,spcond,do,turb,Salinity,MG,Enterococcus,E_coli,Ammonium (uM).x,Nitrate+nitrite (uM).x,Phosphate (uM).x,Total phosphorus (uM).x,Chlorophyll a (ug/L).x,Phaeophytin (ug/L).x,Ammonium (uM).y,Nitrate+nitrite (uM).y,Phosphate (uM).y,Total phosphorus (uM).y,Chlorophyll a (ug/L).y,Phaeophytin (ug/L).y
9/12/2019,30.11714286,58.13888889,66.55555556,0.07,74.66666667,30.08805556,9.931111111,61.72222222,118.3333333,NA,11.25,3.9484375,1.281041667,8.062395833,21.41041667,0.178875,9.893958333,2.0921875,4.588861371,0,NA,NA,0.812,15.4,0.253,1.7,19.2,13.8,0.812,15.4,0.253,1.7,19.2,13.8
9/13/2019,30.436,46.54545455,61.15151515,0,60.81818182,30.40939394,9.985454545,53.51515152,168.4848485,NA,10.21212121,3.438229167,1.225416667,8.105208333,20.79791667,0.1953125,9.891354167,2.152395833,5.113510234,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/14/2019,30.32423077,53.11764706,63.32352941,0.31,69.73529412,30.29823529,9.544705882,57.67647059,180.8823529,28,10.91176471,3.534947368,1.164631579,8.132105263,20.21042105,0.201705263,10.01894737,2.227894737,5.366056683,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/15/2019,30.0928,58.03030303,73.33333333,0.08,62.27272727,30.06484848,9.864242424,64.36363636,255.4545455,20,10.3030303,3.4028125,1.0565625,8.32625,20.68770833,0.19715625,10.51479167,2.124375,5.180714065,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/16/2019,30.0325,48.8125,69.3125,0,49.25,30.0046875,9.985,58.15625,316.4516129,19.66666667,9.625,3.253020833,0.9946875,8.4240625,20.82291667,0.192697917,10.70729167,2.011770833,5.037017826,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/17/2019,30.10583333,47.59375,63.71875,0,56.34375,30.0784375,9.985,55.0625,197.0967742,17,10.8125,3.022916667,0.8821875,8.402708333,20.48302083,0.193895833,10.52229167,1.92375,5.110921083,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/18/2019,30.25464286,45.14285714,60.65714286,0,57.42857143,30.23,9.988,52.62857143,49.14285714,22.5,11.8,2.686041667,0.791458333,8.106041667,20.00354167,0.207114583,9.887395833,1.987604167,5.548363013,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/19/2019,30.32416667,42.5,58,0,57.15625,30.296875,9.985,50.28125,187.0967742,NA,7.5625,2.894895833,0.8775,8.1465625,19.495625,0.2163125,10.05229167,2.101979167,5.883280855,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/20/2019,30.16791667,46.25806452,65.61290323,0,52.38709677,30.13870968,9.986451613,55.12903226,210.7142857,NA,6.290322581,2.985789474,0.914736842,8.303789474,19.51936842,0.212726316,10.55978947,2.031473684,5.77776746,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/21/2019,30.14833333,53.4516129,72.74193548,0,51.64516129,30.12096774,9.986451613,61.51612903,211.3793103,NA,7.677419355,3.363333333,1.008854167,8.611041667,20.51354167,0.191114583,11.49385417,2.231666667,5.029559238,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/22/2019,30.09708333,56.84375,74.78125,0,55.96875,30.07,9.985,63.9375,214.375,23,9.125,3.263020833,1.109791667,8.638229167,20.69333333,0.192427083,11.46145833,2.114791667,5.044901012,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/23/2019,29.82208333,63.59375,78.46875,0,62.09375,29.795,9.985,68.8125,219.375,27.25,15.6875,3.031075269,1.217634409,8.639677419,21.14462366,0.195634409,11.06709677,2.085913978,5.081802257,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/24/2019,29.69416667,58.3125,73.0625,0.14,61.875,29.666875,9.985,64.1875,256.5625,22,12.40625,2.8275,1.325104167,8.628125,21.6525,0.200375,10.72770833,1.935625,5.153766658,0,NA,NA,0.028,13,0.091,1.3,27,14.2,0.028,13,0.091,1.3,27,14.2
9/25/2019,29.8275,50.34375,65.125,0,59.6875,29.8,9.985,56.96875,259.0322581,16,9.96875,2.597604167,1.4075,8.629270833,21.34708333,0.206125,10.67104167,1.868541667,5.350068258,0,20,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/26/2019,29.8,55.67647059,67.70588235,0.37,68.02941176,29.77205882,9.397647059,60.64705882,208.2352941,26.83333333,10.35294118,2.398125,1.495208333,8.665833333,20.97979167,0.208875,10.65270833,1.878958333,5.472820817,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/27/2019,30.02666667,50.64516129,65,0,61.19354839,29.99709677,9.986451613,57.09677419,236.5517241,NA,8.903225806,1.960520833,1.393645833,8.633541667,21.12479167,0.21259375,10.54208333,1.826770833,5.559566783,0,60,115.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/28/2019,30.08291667,55.90625,68.8125,0,64.5,30.0559375,9.985,61.1875,205.3125,17,11.59375,1.69125,1.307604167,8.593958333,20.87760417,0.216458333,10.34114583,1.9096875,5.700079586,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/29/2019,30.17291667,56.59375,69.4375,0,64.96875,30.145,9.985,62.09375,190.6451613,22,9.46875,1.69,1.2403125,8.369270833,20.90510417,0.226510417,9.747395833,1.861979167,5.981543991,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/30/2019,30.34375,43.25,58.1875,0,58.3125,30.3159375,9.985,50.6875,179.0625,NA,9.8125,1.582291667,1.203333333,8.23625,20.33947917,0.236354167,9.547291667,1.738541667,6.345021025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/1/2019,30.06,54.45945946,63.2972973,0.05,73.37837838,30.03675676,9.880540541,58.2972973,190.2702703,23,10.43243243,1.634583333,1.230208333,8.167395833,19.64770833,0.241770833,9.457604167,1.785208333,6.60771015,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/2/2019,29.80567568,61.55813953,68.53488372,0.3,79.06976744,29.77697674,6.941162791,64.25581395,136.5116279,NA,11.41860465,1.579375,1.086145833,7.983125,19.65708333,0.243875,9.074375,1.692291667,6.668335251,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/3/2019,30.12928571,40.80555556,54.25,0,60.86111111,30.10388889,9.986666667,47.86111111,67.77777778,23.75,13.52777778,1.3640625,0.959583333,7.717291667,18.80458333,0.256697917,8.430520833,1.7721875,7.192173313,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/4/2019,30.00275862,44.10810811,55.2972973,0.14,68.59459459,29.97675676,8.354324324,49.83783784,263.7837838,25.6,11.32432432,1.309270833,0.936770833,7.699583333,18.10697917,0.262520833,8.501770833,1.748333333,7.492200327,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/5/2019,30.39333333,32.25,50.03125,0,51.15625,30.36625,9.985,42.375,230,23,9.9375,1.332708333,0.9140625,7.678854167,17.30760417,0.267833333,8.530416667,1.773125,7.806042372,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/6/2019,30.34230769,45.70588235,57.70588235,0,64.85294118,30.31647059,9.985882353,51.55882353,199.1176471,23,11.14705882,1.654375,0.9753125,7.696666667,16.66166667,0.2639375,8.977916667,1.828333333,7.806137698,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/7/2019,30.13230769,58.20588235,72.94117647,0,60.67647059,30.10470588,9.985882353,63.94117647,211.8181818,28.05555556,17.73529412,1.866041667,0.953854167,7.765,17.01072917,0.262458333,9.2925,2.016041667,7.69240157,0,NA,NA,1.95,18.9,0.227,1.53,10.1,12.4,1.95,18.9,0.227,1.53,10.1,12.4
10/8/2019,30.22333333,52.94285714,61.48571429,0.19,74.05714286,30.19714286,9.158857143,56.85714286,172.8571429,22,7.685714286,2.074791667,0.920729167,7.714895833,17.30385417,0.266520833,9.133333333,1.7853125,7.765104886,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/9/2019,30.30692308,47.76470588,57.64705882,0.07,70.02941176,30.27970588,9.78,52.5,69.70588235,26.28571429,15.88235294,2.0125,0.8934375,7.655625,16.7728125,0.282166667,8.935208333,1.754895833,8.368507429,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/10/2019,30.26740741,44.48571429,56.14285714,0.02,65.74285714,30.23942857,9.986285714,50.31428571,62.85714286,30.75,20.14285714,2.104166667,0.941041667,7.6359375,16.00989583,0.30290625,8.898854167,1.919270833,9.208456233,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/11/2019,30.16309524,47.52,55.12,0.49,76.3,30.136,6.057708333,51.08,27.6,33.025,23.74,2.084583333,0.965208333,7.613333333,15.09979167,0.32778125,8.882395833,2.031145833,10.26138834,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/12/2019,29.98707317,50.02083333,55.54166667,0.05,82.08333333,29.95520833,4.770833333,52.58333333,58.69565217,28.4,14.85416667,2.004479167,0.956979167,7.604166667,14.64322917,0.329083333,8.934166667,2.0940625,10.42479768,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/13/2019,30.00961538,50.5,58.88235294,0,74.41176471,29.98294118,9.985882353,54.26470588,201.2121212,NA,5.911764706,2.755625,1.0575,7.707395833,14.703125,0.246822917,9.8003125,2.457395833,7.648007882,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/14/2019,29.96451613,51.35897436,58.28205128,0,78.25641026,29.93974359,8.898461538,54.46153846,129.7435897,NA,6.58974359,3.698854167,1.220625,7.780729167,14.818125,0.21540625,10.52020833,2.498333333,6.567545755,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/15/2019,30.07208333,40.59375,57.53125,0,55.25,30.0446875,9.985,49.4375,250.6451613,21,9,3.483152174,0.968586957,7.864347826,14.91858696,0.238369565,10.53086957,2.266413043,7.306126141,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/16/2019,29.96307692,44.20588235,54.58823529,0,68.88235294,29.93970588,9.985882353,49.35294118,137.9411765,25.5,12.47058824,3.874791667,0.854375,7.9646875,14.81968421,0.252631579,10.67111111,2.291875,7.799344043,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/17/2019,29.03567568,48.75555556,57.37777778,1.45,74.2,29.06666667,7.682666667,52.97777778,187.5555556,40.93548387,27.42222222,NA,NA,NA,NA,NA,NA,NA,NA,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/18/2019,29.61869565,37.74193548,54.64516129,0,53.51612903,29.50846154,9.984516129,46.23076923,289.0322581,25.33333333,15.83870968,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/19/2019,29.97875,34.34375,52.3125,0,51.8125,29.95925926,9.985,44.18518519,281.875,22,8.5625,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/20/2019,30.06958333,41.71875,52.90625,0,66.25,30.04428571,9.985,47.85714286,176.875,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/21/2019,30.09115385,48.35294118,57.08823529,0,72.91176471,30.06323529,9.985882353,52.47058824,53.52941176,NA,8.5,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/22/2019,30.10947368,49.23913043,55.06521739,0.02,81.19565217,30.08173913,8.229782609,52.02173913,122.3913043,NA,10.30434783,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1.75,31.6,0.621,1.82,22.1,20.9,1.75,31.6,0.621,1.82,22.1,20.9
10/23/2019,29.82268293,50.91836735,60.63265306,1.03,74.44897959,29.794375,5.13755102,55.54166667,212.244898,24.66666667,9.93877551,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/24/2019,30.20541667,36.6875,59.09375,0,44.75,30.1575,9.985,48.33333333,238.4375,23,10.875,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/25/2019,30.25458333,43.8125,57.53125,0,60.90625,30.22931034,9.985,50.79310345,165.483871,21,7.125,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/26/2019,30.20666667,44.74285714,54.82857143,0.01,69.91428571,30.18266667,9.957714286,49.56666667,226.3636364,NA,7.771428571,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/27/2019,30.03025641,45.70212766,52.89361702,2.83,77.27659574,29.98097561,5.267234043,49.82926829,102.9787234,34.88235294,17.53191489,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/28/2019,30.11333333,48.06122449,53.08163265,0.06,83.14285714,30.07659574,7.064489796,50.38297872,208.3673469,24.14285714,10.08163265,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/29/2019,30.33974359,48.60869565,54.2173913,0.09,81.60869565,30.31181818,7.009782609,51.06060606,108.4782609,NA,5.608695652,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/30/2019,30.27342857,54.51162791,59.23255814,0.11,84.74418605,30.24055556,7.636976744,56.63888889,56.19047619,NA,4.418604651,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/31/2019,29.96868421,60.13043478,64.93478261,0.14,84.80434783,29.93565217,6.590434783,62.08695652,173.4782609,33.09090909,12.7826087,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/1/2019,29.75807692,42.32352941,60.64705882,0.01,54.26470588,29.73441176,8.833823529,52.20588235,246.4705882,34.48,23.14705882,NA,NA,NA,NA,NA,NA,NA,NA,0,85,345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/2/2019,30.17,28.09375,45.5625,0,50.84375,30.1428125,9.985,38.4375,213.4375,NA,7.375,NA,NA,NA,NA,NA,NA,NA,NA,0,20,243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/3/2019,30.02304348,29.43333333,48.73333333,0,49,29.99333333,9.986,40.7,273,20.75,9.5,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/4/2019,30.29208333,25.71875,48.28125,0,42.03125,30.26,9.985,39.0625,255.483871,NA,9.21875,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/5/2019,30.18742857,46.52380952,53.33333333,0.78,78.19047619,30.16785714,8.288571429,49.97619048,182.0512821,NA,6.380952381,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,7.03,41.6,1.14,2.415,6.72,5.52,7.03,41.6,1.14,2.415,6.72,5.52
11/6/2019,30.2275,31.53125,51.6875,0,49.46875,30.19375,9.9225,43.4375,272.1875,22.5,11.53125,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/7/2019,30.17125,31.3,49.46666667,0.13,50.43333333,30.15766667,9.788,41.73333333,226.6666667,21,9.833333333,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/8/2019,29.998,24.81578947,39.18421053,0.16,58.84210526,29.96815789,9.370263158,34.26315789,316.3157895,26.6,15.97368421,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/9/2019,30.26625,12.71875,33.625,0,43.09375,30.2375,9.985,27.03125,263.2258065,21.5,10.34375,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/10/2019,30.08333333,23.0625,41.1875,0,49.71875,30.06,9.985,34.40625,216.5625,21,10.9375,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/11/2019,30.0724,33.42424242,47.90909091,0,57.72727273,30.04424242,9.924848485,41.66666667,173.030303,NA,8.090909091,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/12/2019,29.81,33.38461538,40.30769231,0.1,76.86538462,29.78365385,6.675384615,37.5,259.6078431,26.85714286,11.59615385,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/13/2019,30.14458333,3.375,27.21875,0,36.0625,30.1078125,9.985,21,301.5625,26.95454545,17.9375,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/14/2019,30.44291667,13.75,30.53125,0,49.96875,30.41625,9.985,25.5625,240.9375,18.5,7.53125,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/15/2019,30.16541667,25.71875,43.78125,0,52.46875,30.1428125,9.985,36.65625,230.3125,23.57142857,11.75,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/16/2019,30.37833333,7.28125,36.25,0,31.125,30.3421875,9.985,27.9375,275.625,23.09090909,13.78125,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/17/2019,30.393125,18.15,33.55,0,55.375,30.37475,9.988,28.85,273.75,17,12.325,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/18/2019,29.92285714,31.60465116,39,0.27,75.55813953,29.90465116,6.599302326,35.97674419,304.4186047,23.85714286,14.81395349,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,9.6,49,1.5,1.38,1.5,2.19,9.6,49,1.5,1.38,1.5,2.19
11/19/2019,29.74543478,38.31481481,42.46296296,0.36,85.35185185,29.7137037,5.746481481,40.75925926,142.962963,NA,4.537037037,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/20/2019,29.8856,35.89655172,40.81034483,0.28,82.79310345,29.85551724,6.911724138,38.5862069,302.0689655,NA,9.517241379,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/21/2019,30.05354839,31.82051282,41.61538462,0,69.41025641,30.025,9.93025641,37.52631579,301.5384615,21,9.641025641,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/22/2019,29.76153846,37.09090909,47.81818182,0.12,66.78787879,29.744375,9.108484848,43.0625,217.8787879,26.8,13.18181818,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/23/2019,29.87125,17.78125,40.84375,0,39.96875,29.83875,9.985,32.65625,267.8125,24.6,12.0625,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/24/2019,29.41785714,36.46,43.8,2.68,76.3,29.42666667,5.4256,40.8,131.8,34.76470588,16.3,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/25/2019,29.54034483,33.32432432,45.7027027,0.02,63.56756757,29.51135135,9.575945946,40.27027027,276.2162162,27.4,14.40540541,NA,NA,NA,NA,NA,NA,NA,NA,0,169,457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/26/2019,29.94541667,35.83870968,49.83870968,0,60.80645161,29.91354839,9.370322581,43.32258065,211.3333333,26,9.064516129,NA,NA,NA,NA,NA,NA,NA,NA,0,309,627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/27/2019,29.91387097,41.1025641,48.38461538,0.03,76.46153846,29.89921053,8.063421053,45.05263158,99.47368421,NA,6.076923077,NA,NA,NA,NA,NA,NA,NA,NA,0,335,435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/28/2019,29.57302326,39.32,47.32,0.77,74.42,29.545,7.9832,43.62,254.4,27.17241379,14.9,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/29/2019,30.06291667,21.90625,37.09375,0,54.625,30.033125,9.985,31.65625,318.125,28.36363636,18.625,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/30/2019,29.96125,8.0625,32.84375,0,36.75,29.935625,9.985,25.59375,315,26.17391304,17.09375,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/1/2019,29.97151515,15.87804878,29.56097561,0.18,57.73170732,29.94780488,8.226097561,25.3902439,262.9268293,19,8.829268293,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/2/2019,29.63660377,33.91803279,38.55737705,1.34,83.52459016,29.61131148,3.264098361,36.44262295,75.40983607,35.1,24.13114754,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/3/2019,29.37042553,25.70909091,31.85454545,0.26,78.50909091,29.34727273,2.288909091,29.56363636,326.3636364,25.97058824,16.61818182,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/4/2019,29.475,21.5,34.375,0,59.5625,29.4453125,9.985,29.8125,250.625,22,10.125,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/5/2019,29.57041667,26.5,39.84375,0,59.9375,29.53625,9.985,34.8125,273.125,24,11.65625,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,8.09,61.1,0.751,2.75,2.24,2.22,8.09,61.1,0.751,2.75,2.24,2.22
12/6/2019,29.98542857,20.69047619,33.92857143,0.08,59.52380952,29.9572619,7.60297619,29.45238095,194.8809524,24.8,9.130952381,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/7/2019,30.19037037,19.02857143,32.37142857,0,59.37142857,30.15914286,9.419714286,28.11428571,299.4117647,21.2,11.65714286,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/8/2019,30.4825,13.625,29.59375,0,52.125,30.455,9.985,24.84375,254.6666667,NA,8.5,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/9/2019,30.14025,40.66666667,46.64583333,1,80.0625,30.123125,5.582222222,43.91666667,170.6382979,29,11.6875,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/10/2019,29.72633333,52.10526316,58.81578947,0.29,78.76315789,29.6937931,9.383157895,55.17241379,216.8421053,25.8,15.94736842,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/11/2019,30.14369565,29.33333333,37.22222222,0.52,73.75925926,30.10648649,5.595925926,34.62162162,287.3584906,24.66666667,11.59259259,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/12/2019,30.56625,13.3125,30.40625,0,49.53125,30.5290625,9.985,25.34375,277.1875,24.8,11.25,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/13/2019,30.51730769,26.38235294,35.70588235,0,69.14705882,30.50147059,9.750588235,32.5,147.3529412,NA,7.529411765,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/14/2019,29.6636,48.01724138,51.44827586,1.75,88.01724138,29.63058824,3.23877193,49.80392157,86.55172414,NA,8.810344828,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/15/2019,29.40961538,33.32352941,49.52941176,0,55.38235294,29.405,9.949411765,41.46666667,248.2352941,33.44,22.35294118,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/16/2019,30.13666667,9.8125,33.96875,0,36.4375,30.09466667,9.985,26.66666667,277.5,29.6,14.15625,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,8.57,53.15,1.015,2.38,0.64,1.095,8.57,53.15,1.015,2.38,0.64,1.095
12/17/2019,29.89964286,23.171875,31.796875,1.22,72.71875,29.8875,3.50734375,28.78125,194.375,NA,8.703125,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
